matchId,delivery,ball,batter,batterId,rightHandedBat,nonStriker,nonStrikerId,bowler,bowlerId,rightArmedBowl,bowlingStyle,ballSpeed,dismissalDetails,runs,batterRuns,bowlerRuns,extras,pitchX,pitchY,stumpsX,stumpsY,fieldX,fieldY
2,1.1.1,1,Faf du Plessis,24,TRUE,Murali Vijay,7,Lasith Malinga,211,TRUE,FAST_SEAM,39.876,,1,0,1,Wd,0.237,4.412,0.161,0.658,5,5
2,1.1.2,1,Faf du Plessis,24,TRUE,Murali Vijay,7,Lasith Malinga,211,TRUE,FAST_SEAM,39.876,,0,0,0,,-0.143,10.242,-0.264,1.253,48,40
2,1.1.3,2,Faf du Plessis,24,TRUE,Murali Vijay,7,Lasith Malinga,211,TRUE,FAST_SEAM,38.889,,3,3,3,,-0.065,8.693,-0.06,0.776,87,57
2,1.1.4,3,Murali Vijay,7,FALSE,Faf du Plessis,24,Lasith Malinga,211,TRUE,FAST_SEAM,39.901,,0,0,0,,-0.196,8.27,-0.273,0.697,33,27
2,1.1.5,4,Murali Vijay,7,FALSE,Faf du Plessis,24,Lasith Malinga,211,TRUE,FAST_SEAM,39.339,run out (Ambati Rayudu),0,0,0,,-0.083,9.085,-0.097,0.916,0,0
2,1.1.6,5,Suresh Raina,14,FALSE,Murali Vijay,7,Lasith Malinga,211,TRUE,FAST_SEAM,40.144,,0,0,0,,0.019,1.607,0.002,0.178,40,38
2,1.1.7,6,Suresh Raina,14,FALSE,Murali Vijay,7,Lasith Malinga,211,TRUE,FAST_SEAM,39.544,,1,1,1,,0.151,10.49,0.461,1.441,80,19
2,1.2.1,1,Suresh Raina,14,FALSE,Murali Vijay,7,Abu Nechim,98,TRUE,MEDIUM_SEAM,-1,,1,1,1,,0.215,9.211,0.709,0.891,76,18
2,1.2.2,2,Murali Vijay,7,FALSE,Suresh Raina,14,Abu Nechim,98,TRUE,MEDIUM_SEAM,37.636,,1,0,1,Wd,0.139,8.359,0.562,0.741,5,5
2,1.2.3,2,Murali Vijay,7,FALSE,Suresh Raina,14,Abu Nechim,98,TRUE,MEDIUM_SEAM,38.135,,0,0,0,,-0.47,10.987,-0.468,1.076,32,36
2,1.2.4,3,Murali Vijay,7,FALSE,Suresh Raina,14,Abu Nechim,98,TRUE,MEDIUM_SEAM,37.199,,0,0,0,,-0.117,5.494,0.03,0.699,55,60
2,1.2.5,4,Murali Vijay,7,FALSE,Suresh Raina,14,Abu Nechim,98,TRUE,MEDIUM_SEAM,38.521,,0,0,0,,-0.222,8.35,-0.155,0.999,33,34
2,1.2.6,5,Murali Vijay,7,FALSE,Suresh Raina,14,Abu Nechim,98,TRUE,MEDIUM_SEAM,38.039,,1,1,1,,-0.214,10.001,-0.046,0.982,89,44
2,1.2.7,6,Suresh Raina,14,FALSE,Murali Vijay,7,Abu Nechim,98,TRUE,MEDIUM_SEAM,38.581,,1,1,1,,0.015,8.323,0.429,0.917,90,25
2,1.3.1,1,Suresh Raina,14,FALSE,Murali Vijay,7,Lasith Malinga,211,TRUE,FAST_SEAM,39.775,,3,3,3,,0.227,8.032,0.452,0.809,88,51
2,1.3.2,2,Murali Vijay,7,FALSE,Suresh Raina,14,Lasith Malinga,211,TRUE,FAST_SEAM,39.535,,0,0,0,,-0.17,9.349,-0.269,0.959,35,26
2,1.3.3,3,Murali Vijay,7,FALSE,Suresh Raina,14,Lasith Malinga,211,TRUE,FAST_SEAM,34.722,,0,0,0,,-0.131,7.344,-0.098,0.797,37,37
2,1.3.4,4,Murali Vijay,7,FALSE,Suresh Raina,14,Lasith Malinga,211,TRUE,FAST_SEAM,34.975,,0,0,0,,-0.372,8.169,-0.326,0.747,34,36
2,1.3.5,5,Murali Vijay,7,FALSE,Suresh Raina,14,Lasith Malinga,211,TRUE,FAST_SEAM,40.015,,1,1,1,,-0.081,5.499,-0.082,0.465,36,58
2,1.3.6,6,Suresh Raina,14,FALSE,Murali Vijay,7,Lasith Malinga,211,TRUE,FAST_SEAM,38.597,,1,0,1,Wd,-0.081,5.499,-0.082,0.465,5,5
2,1.3.7,6,Suresh Raina,14,FALSE,Murali Vijay,7,Lasith Malinga,211,TRUE,FAST_SEAM,40.069,,1,1,1,,0.14,11.499,0.677,1.04,77,15
2,1.4.1,1,Suresh Raina,14,FALSE,Murali Vijay,7,Abu Nechim,98,TRUE,MEDIUM_SEAM,37.979,,0,0,0,,-0.199,9.455,-0.04,0.872,5,5
2,1.4.2,2,Suresh Raina,14,FALSE,Murali Vijay,7,Abu Nechim,98,TRUE,MEDIUM_SEAM,39.703,,2,2,2,,-0.051,8.719,0.233,0.909,12,27
2,1.4.3,3,Suresh Raina,14,FALSE,Murali Vijay,7,Abu Nechim,98,TRUE,MEDIUM_SEAM,38.435,,6,6,6,,0.056,5.756,0.255,0.624,78,86
2,1.4.4,4,Suresh Raina,14,FALSE,Murali Vijay,7,Abu Nechim,98,TRUE,MEDIUM_SEAM,38.344,,1,1,1,,-0.172,9.762,0.003,0.939,75,17
2,1.4.5,5,Murali Vijay,7,FALSE,Suresh Raina,14,Abu Nechim,98,TRUE,MEDIUM_SEAM,37.921,,0,0,0,,-0.56,10.413,-0.714,1.555,5,5
2,1.4.6,6,Murali Vijay,7,FALSE,Suresh Raina,14,Abu Nechim,98,TRUE,MEDIUM_SEAM,38.426,,4,4,4,,-0.432,10.85,-0.503,1.065,69,91
2,1.5.1,1,Suresh Raina,14,FALSE,Murali Vijay,7,Harbhajan Singh,103,TRUE,OFF_SPIN,25.31,,1,1,1,,0.192,3.037,0.061,0.329,71,79
2,1.5.2,2,Murali Vijay,7,FALSE,Suresh Raina,14,Harbhajan Singh,103,TRUE,OFF_SPIN,25.815,,1,1,1,,0.027,5.586,-0.349,0.79,37,26
2,1.5.3,3,Suresh Raina,14,FALSE,Murali Vijay,7,Harbhajan Singh,103,TRUE,OFF_SPIN,25.815,,2,2,2,,0.027,5.586,-0.349,0.79,29,75
2,1.5.4,4,Suresh Raina,14,FALSE,Murali Vijay,7,Harbhajan Singh,103,TRUE,OFF_SPIN,-1,,1,1,1,,NA,NA,NA,NA,39,61
2,1.5.5,5,Murali Vijay,7,FALSE,Suresh Raina,14,Harbhajan Singh,103,TRUE,OFF_SPIN,25.581,,1,1,1,,0.08,7.033,-0.308,0.957,75,57
2,1.5.6,6,Suresh Raina,14,FALSE,Murali Vijay,7,Harbhajan Singh,103,TRUE,OFF_SPIN,25.581,,0,0,0,,-0.262,2.171,-0.416,0.434,31,29
2,1.6.1,1,Murali Vijay,7,FALSE,Suresh Raina,14,James Franklin,209,FALSE,SEAM,33.044,,1,1,1,,0.173,10.26,-0.108,1.322,88,50
2,1.6.2,2,Suresh Raina,14,FALSE,Murali Vijay,7,James Franklin,209,FALSE,SEAM,32.068,,1,1,1,,0.115,4.967,-0.009,0.63,14,45
2,1.6.3,3,Murali Vijay,7,FALSE,Suresh Raina,14,James Franklin,209,FALSE,SEAM,33.632,,1,1,1,,0.334,11.119,0.29,1.276,30,30
2,1.6.4,4,Suresh Raina,14,FALSE,Murali Vijay,7,James Franklin,209,FALSE,SEAM,-1,,1,1,1,,NA,NA,NA,NA,68,36
2,1.6.5,5,Murali Vijay,7,FALSE,Suresh Raina,14,James Franklin,209,FALSE,SEAM,32.561,c Harbhajan Singh b James Franklin,0,0,0,,0.115,3.258,0.057,0.387,0,0
2,1.6.6,6,Dwayne Bravo,25,TRUE,Suresh Raina,14,James Franklin,209,FALSE,SEAM,33.358,,4,0,0,Lb,0.354,9.498,0.308,0.964,5,5
2,1.7.1,1,Suresh Raina,14,FALSE,Dwayne Bravo,25,Harbhajan Singh,103,TRUE,OFF_SPIN,25.581,,1,0,1,Wd,-0.143,5.287,-0.43,0.571,5,5
2,1.7.2,1,Suresh Raina,14,FALSE,Dwayne Bravo,25,Harbhajan Singh,103,TRUE,OFF_SPIN,24.634,,1,1,1,,0.209,5.977,0.066,0.901,86,28
2,1.7.3,2,Dwayne Bravo,25,TRUE,Suresh Raina,14,Harbhajan Singh,103,TRUE,OFF_SPIN,24.42,,0,0,0,,0.046,5.436,-0.175,0.773,45,38
2,1.7.4,3,Dwayne Bravo,25,TRUE,Suresh Raina,14,Harbhajan Singh,103,TRUE,OFF_SPIN,24.325,,0,0,0,,0.104,5.36,-0.207,0.746,5,5
2,1.7.5,4,Dwayne Bravo,25,TRUE,Suresh Raina,14,Harbhajan Singh,103,TRUE,OFF_SPIN,25.17,,1,1,1,,-0.016,4.134,-0.217,0.587,45,83
2,1.7.6,5,Suresh Raina,14,FALSE,Dwayne Bravo,25,Harbhajan Singh,103,TRUE,OFF_SPIN,-1,,1,0,1,Wd,NA,NA,NA,NA,5,5
2,1.7.7,5,Suresh Raina,14,FALSE,Dwayne Bravo,25,Harbhajan Singh,103,TRUE,OFF_SPIN,-1,,1,1,1,,NA,NA,NA,NA,16,42
2,1.7.8,6,Dwayne Bravo,25,TRUE,Suresh Raina,14,Harbhajan Singh,103,TRUE,OFF_SPIN,26.447,,1,1,1,,0.295,4.898,0.093,0.493,87,44
2,1.8.1,1,Dwayne Bravo,25,TRUE,Suresh Raina,14,James Franklin,209,FALSE,SEAM,33.039,,0,0,0,,-0.005,8.092,-0.323,0.863,37,42
2,1.8.2,2,Dwayne Bravo,25,TRUE,Suresh Raina,14,James Franklin,209,FALSE,SEAM,-1,,1,1,1,,NA,NA,NA,NA,86,27
2,1.8.3,3,Suresh Raina,14,FALSE,Dwayne Bravo,25,James Franklin,209,FALSE,SEAM,33.242,,4,4,4,,0.57,8.093,0.544,1.095,14,66
2,1.8.4,4,Suresh Raina,14,FALSE,Dwayne Bravo,25,James Franklin,209,FALSE,SEAM,34.174,,1,1,1,,0.466,6.789,0.446,0.864,85,55
2,1.8.5,5,Dwayne Bravo,25,TRUE,Suresh Raina,14,James Franklin,209,FALSE,SEAM,32.698,,4,4,4,,-0.089,5.009,-0.274,0.555,44,93
2,1.8.6,6,Dwayne Bravo,25,TRUE,Suresh Raina,14,James Franklin,209,FALSE,SEAM,34.113,,4,4,4,,-0.222,6.175,-0.663,0.912,13,68
2,1.9.1,1,Suresh Raina,14,FALSE,Dwayne Bravo,25,Harbhajan Singh,103,TRUE,OFF_SPIN,25.672,,0,0,0,,0.053,5.327,-0.187,0.737,5,5
2,1.9.2,2,Suresh Raina,14,FALSE,Dwayne Bravo,25,Harbhajan Singh,103,TRUE,OFF_SPIN,27.354,,1,1,1,,-0.203,1.914,-0.366,0.387,15,45
2,1.9.3,3,Dwayne Bravo,25,TRUE,Suresh Raina,14,Harbhajan Singh,103,TRUE,OFF_SPIN,-1,,0,0,0,,NA,NA,NA,NA,35,39
2,1.9.4,4,Dwayne Bravo,25,TRUE,Suresh Raina,14,Harbhajan Singh,103,TRUE,OFF_SPIN,24.497,,1,1,1,,0.039,2.274,-0.187,0.741,61,83
2,1.9.5,5,Suresh Raina,14,FALSE,Dwayne Bravo,25,Harbhajan Singh,103,TRUE,OFF_SPIN,27.501,,4,4,4,,-0.107,3.411,-0.344,0.83,16,70
2,1.9.6,6,Suresh Raina,14,FALSE,Dwayne Bravo,25,Harbhajan Singh,103,TRUE,OFF_SPIN,26.558,,1,1,1,,0.011,4.515,-0.223,0.441,16,25
2,1.10.1,1,Suresh Raina,14,FALSE,Dwayne Bravo,25,Pragyan Ojha,106,FALSE,ORTHODOX,24.375,,1,1,1,,-0.339,5.009,-0.383,0.773,13,39
2,1.10.2,2,Dwayne Bravo,25,TRUE,Suresh Raina,14,Pragyan Ojha,106,FALSE,ORTHODOX,25.483,,0,0,0,,-0.299,4.91,-0.218,0.648,68,45
2,1.10.3,3,Dwayne Bravo,25,TRUE,Suresh Raina,14,Pragyan Ojha,106,FALSE,ORTHODOX,25.748,,4,4,4,,-0.12,2.01,-0.011,0.472,9,26
2,1.10.4,4,Dwayne Bravo,25,TRUE,Suresh Raina,14,Pragyan Ojha,106,FALSE,ORTHODOX,-1,,1,1,1,,NA,NA,NA,NA,42,21
2,1.10.5,5,Suresh Raina,14,FALSE,Dwayne Bravo,25,Pragyan Ojha,106,FALSE,ORTHODOX,23.961,c Lasith Malinga b Pragyan Ojha,0,0,0,,0.459,4.175,0.754,0.616,0,0
2,1.10.6,6,Dwayne Bravo,25,TRUE,Albie Morkel,26,Pragyan Ojha,106,FALSE,ORTHODOX,25.608,,0,0,0,,0.444,5.115,0.328,0.653,5,5
2,1.11.1,1,Albie Morkel,26,FALSE,Dwayne Bravo,25,Kieron Pollard,210,TRUE,MEDIUM_SEAM,33.748,,0,0,0,,-0.065,9.246,0.354,1.22,64,41
2,1.11.2,2,Albie Morkel,26,FALSE,Dwayne Bravo,25,Kieron Pollard,210,TRUE,MEDIUM_SEAM,33.689,,1,0,1,Wd,-0.559,9.939,-0.442,1.174,5,5
2,1.11.3,2,Albie Morkel,26,FALSE,Dwayne Bravo,25,Kieron Pollard,210,TRUE,MEDIUM_SEAM,33.689,,1,1,1,,0.217,7.08,0.726,0.833,66,51
2,1.11.4,3,Dwayne Bravo,25,TRUE,Albie Morkel,26,Kieron Pollard,210,TRUE,MEDIUM_SEAM,29.693,,1,1,1,,-0.417,7.021,-0.226,0.905,39,26
2,1.11.5,4,Albie Morkel,26,FALSE,Dwayne Bravo,25,Kieron Pollard,210,TRUE,MEDIUM_SEAM,-1,,0,0,0,,NA,NA,NA,NA,5,5
2,1.11.6,5,Albie Morkel,26,FALSE,Dwayne Bravo,25,Kieron Pollard,210,TRUE,MEDIUM_SEAM,34.456,,1,1,1,,0.114,6.539,0.543,0.688,66,74
2,1.11.7,6,Dwayne Bravo,25,TRUE,Albie Morkel,26,Kieron Pollard,210,TRUE,MEDIUM_SEAM,34.056,,1,1,1,,-0.354,8.295,-0.012,1.033,62,46
2,1.12.1,1,Dwayne Bravo,25,TRUE,Albie Morkel,26,Pragyan Ojha,106,FALSE,ORTHODOX,25.345,,0,0,0,,0.443,5.166,0.339,0.65,5,5
2,1.12.2,2,Dwayne Bravo,25,TRUE,Albie Morkel,26,Pragyan Ojha,106,FALSE,ORTHODOX,25.177,c Kieron Pollard b Pragyan Ojha,0,0,0,,0.39,4.214,0.342,0.708,0,0
2,1.12.3,3,Albie Morkel,26,FALSE,Subramaniam Badrinath,12,Pragyan Ojha,106,FALSE,ORTHODOX,25.516,,1,0,0,Lb,-0.302,4.345,-0.263,0.713,5,5
2,1.12.4,4,Subramaniam Badrinath,12,FALSE,Albie Morkel,26,Pragyan Ojha,106,FALSE,ORTHODOX,24.901,,1,1,1,,-0.419,3.771,-0.36,0.528,16,44
2,1.12.5,5,Albie Morkel,26,FALSE,Subramaniam Badrinath,12,Pragyan Ojha,106,FALSE,ORTHODOX,-1,,1,1,1,,NA,NA,NA,NA,22,27
2,1.12.6,6,Subramaniam Badrinath,12,FALSE,Albie Morkel,26,Pragyan Ojha,106,FALSE,ORTHODOX,24.717,,1,1,1,,-0.403,5.45,-0.272,0.708,37,25
2,1.13.1,1,Subramaniam Badrinath,12,FALSE,Albie Morkel,26,Kieron Pollard,210,TRUE,MEDIUM_SEAM,34.022,,0,0,0,,-0.326,5.432,-0.239,0.619,42,53
2,1.13.2,2,Subramaniam Badrinath,12,FALSE,Albie Morkel,26,Kieron Pollard,210,TRUE,MEDIUM_SEAM,34.005,,1,1,1,,-0.4,8.888,-0.401,0.913,34,18
2,1.13.3,3,Albie Morkel,26,FALSE,Subramaniam Badrinath,12,Kieron Pollard,210,TRUE,MEDIUM_SEAM,33.97,,0,0,0,,-0.229,8.188,0.085,1.087,66,31
2,1.13.4,4,Albie Morkel,26,FALSE,Subramaniam Badrinath,12,Kieron Pollard,210,TRUE,MEDIUM_SEAM,34.535,c Pragyan Ojha b Kieron Pollard,0,0,0,,-0.481,8.901,-0.244,1.209,0,0
2,1.13.5,5,Subramaniam Badrinath,12,FALSE,MS Dhoni,1,Kieron Pollard,210,TRUE,MEDIUM_SEAM,34.423,,0,0,0,,-0.718,9.267,-0.593,1.062,35,28
2,1.13.6,6,Subramaniam Badrinath,12,FALSE,MS Dhoni,1,Kieron Pollard,210,TRUE,MEDIUM_SEAM,34.664,,1,1,1,,-0.402,8.625,-0.168,0.791,68,33
2,1.14.1,1,Subramaniam Badrinath,12,FALSE,MS Dhoni,1,Pragyan Ojha,106,FALSE,ORTHODOX,-1,,1,1,1,,-0.325,5.513,-0.363,0.68,34,32
2,1.14.2,2,MS Dhoni,1,TRUE,Subramaniam Badrinath,12,Pragyan Ojha,106,FALSE,ORTHODOX,23.901,,0,0,0,,-0.096,5.224,-0.065,0.805,39,39
2,1.14.3,3,MS Dhoni,1,TRUE,Subramaniam Badrinath,12,Pragyan Ojha,106,FALSE,ORTHODOX,25.171,,1,1,1,,-0.213,6.414,0.053,0.671,75,66
2,1.14.4,4,Subramaniam Badrinath,12,FALSE,MS Dhoni,1,Pragyan Ojha,106,FALSE,ORTHODOX,24.537,,1,1,1,,-0.232,3.472,-0.034,0.902,32,68
2,1.14.5,5,MS Dhoni,1,TRUE,Subramaniam Badrinath,12,Pragyan Ojha,106,FALSE,ORTHODOX,22.602,,1,1,1,,-0.171,4.809,-0.056,0.496,35,33
2,1.14.6,6,Subramaniam Badrinath,12,FALSE,MS Dhoni,1,Pragyan Ojha,106,FALSE,ORTHODOX,24.384,,0,0,0,,-0.255,4.628,-0.111,0.752,48,37
2,1.15.1,1,MS Dhoni,1,TRUE,Subramaniam Badrinath,12,Kieron Pollard,210,TRUE,MEDIUM_SEAM,34.003,,0,0,0,,-0.457,7.451,-0.137,0.83,37,40
2,1.15.2,2,MS Dhoni,1,TRUE,Subramaniam Badrinath,12,Kieron Pollard,210,TRUE,MEDIUM_SEAM,33.434,,1,1,1,,-0.729,7.713,-0.777,1.08,10,37
2,1.15.3,3,Subramaniam Badrinath,12,FALSE,MS Dhoni,1,Kieron Pollard,210,TRUE,MEDIUM_SEAM,34.432,,0,0,0,,-0.219,6.363,0.015,0.707,41,46
2,1.15.4,4,Subramaniam Badrinath,12,FALSE,MS Dhoni,1,Kieron Pollard,210,TRUE,MEDIUM_SEAM,34.988,,1,0,1,Wd,-0.607,12.989,-0.017,2.837,5,5
2,1.15.5,4,Subramaniam Badrinath,12,FALSE,MS Dhoni,1,Kieron Pollard,210,TRUE,MEDIUM_SEAM,32.395,,1,1,1,,-0.607,12.989,-0.017,2.837,65,35
2,1.15.6,5,MS Dhoni,1,TRUE,Subramaniam Badrinath,12,Kieron Pollard,210,TRUE,MEDIUM_SEAM,34.477,,1,1,1,,-0.022,0.385,-0.001,0.095,84,40
2,1.15.7,6,Subramaniam Badrinath,12,FALSE,MS Dhoni,1,Kieron Pollard,210,TRUE,MEDIUM_SEAM,34.477,,1,1,1,,-0.572,4.134,-0.45,0.679,38,27
2,1.16.1,1,Subramaniam Badrinath,12,FALSE,MS Dhoni,1,Pragyan Ojha,106,FALSE,ORTHODOX,24.504,run out (Abu Nechim),0,0,0,,-0.076,5.924,0.061,0.844,0,0
2,1.16.2,2,Ravindra Jadeja,9,FALSE,Subramaniam Badrinath,12,Pragyan Ojha,106,FALSE,ORTHODOX,25.009,,0,0,0,,-0.034,5.862,0.087,0.847,41,37
2,1.16.3,3,Ravindra Jadeja,9,FALSE,Subramaniam Badrinath,12,Pragyan Ojha,106,FALSE,ORTHODOX,24.786,,1,1,1,,-0.002,5.576,0.13,0.7,29,35
2,1.16.4,4,Subramaniam Badrinath,12,FALSE,Ravindra Jadeja,9,Pragyan Ojha,106,FALSE,ORTHODOX,24.284,,1,1,1,,-0.244,5.884,-0.197,1.016,16,34
2,1.16.5,5,Ravindra Jadeja,9,FALSE,Subramaniam Badrinath,12,Pragyan Ojha,106,FALSE,ORTHODOX,25.483,,1,1,1,,-0.342,5.798,-0.21,0.926,36,26
2,1.16.6,6,Subramaniam Badrinath,12,FALSE,Ravindra Jadeja,9,Pragyan Ojha,106,FALSE,ORTHODOX,24.898,,1,1,1,,-0.272,6.55,-0.019,0.656,73,35
2,1.17.1,1,Subramaniam Badrinath,12,FALSE,Ravindra Jadeja,9,Kieron Pollard,210,TRUE,MEDIUM_SEAM,33.108,c Harbhajan Singh b Kieron Pollard,0,0,0,,-0.408,2.981,-0.299,0.458,0,0
2,1.17.2,2,Ravichandran Ashwin,8,TRUE,Ravindra Jadeja,9,Kieron Pollard,210,TRUE,MEDIUM_SEAM,34.059,,1,1,1,,-0.279,4.26,-0.091,0.545,80,29
2,1.17.3,3,Ravindra Jadeja,9,FALSE,Ravichandran Ashwin,8,Kieron Pollard,210,TRUE,MEDIUM_SEAM,34.059,,1,1,1,,-0.068,5.84,0.239,0.792,69,52
2,1.17.4,4,Ravichandran Ashwin,8,TRUE,Ravindra Jadeja,9,Kieron Pollard,210,TRUE,MEDIUM_SEAM,32.901,,0,0,0,,-0.689,7.03,-0.424,1.01,5,5
2,1.17.5,5,Ravichandran Ashwin,8,TRUE,Ravindra Jadeja,9,Kieron Pollard,210,TRUE,MEDIUM_SEAM,34.447,,0,0,0,,-0.689,7.03,-0.424,1.01,5,5
2,1.17.6,6,Ravichandran Ashwin,8,TRUE,Ravindra Jadeja,9,Kieron Pollard,210,TRUE,MEDIUM_SEAM,33.73,,1,1,1,,-0.697,10.451,-0.831,1.276,16,43
2,1.18.1,1,Ravichandran Ashwin,8,TRUE,Ravindra Jadeja,9,Lasith Malinga,211,TRUE,FAST_SEAM,-1,run out (Harbhajan Singh),1,1,1,,-0.219,7.082,-0.071,0.834,28,29
2,1.18.2,2,Shadab Jakati,10,FALSE,Ravindra Jadeja,9,Lasith Malinga,211,TRUE,FAST_SEAM,-1,,0,0,0,,NA,NA,NA,NA,5,5
2,1.18.3,3,Shadab Jakati,10,FALSE,Ravindra Jadeja,9,Lasith Malinga,211,TRUE,FAST_SEAM,39.745,,0,0,0,,-0.161,3.197,-0.14,0.363,39,41
2,1.18.4,4,Shadab Jakati,10,FALSE,Ravindra Jadeja,9,Lasith Malinga,211,TRUE,FAST_SEAM,38.885,,0,0,0,,0.014,2.068,0.039,0.262,48,39
2,1.18.5,5,Shadab Jakati,10,FALSE,Ravindra Jadeja,9,Lasith Malinga,211,TRUE,FAST_SEAM,39.077,,1,1,1,,0.083,3.272,0.181,0.339,82,29
2,1.18.6,6,Ravindra Jadeja,9,FALSE,Shadab Jakati,10,Lasith Malinga,211,TRUE,FAST_SEAM,39.668,b Lasith Malinga,0,0,0,,-0.009,10.942,0.314,1.021,0,0
2,1.19.1,1,Shadab Jakati,10,FALSE,Doug Bollinger,18,Harbhajan Singh,103,TRUE,OFF_SPIN,34.269,,1,1,1,,0.285,4.745,0.175,0.542,37,65
2,1.19.2,2,Doug Bollinger,18,FALSE,Shadab Jakati,10,Harbhajan Singh,103,TRUE,OFF_SPIN,34.269,,0,0,0,,0.285,4.745,0.175,0.542,63,25
2,1.19.3,3,Doug Bollinger,18,FALSE,Shadab Jakati,10,Harbhajan Singh,103,TRUE,OFF_SPIN,24.921,,1,1,1,,0.272,5.162,0.093,0.535,44,23
2,1.19.4,4,Shadab Jakati,10,FALSE,Doug Bollinger,18,Harbhajan Singh,103,TRUE,OFF_SPIN,28.343,,1,1,1,,0.189,1.496,0.13,0.316,46,83
2,1.19.5,5,Doug Bollinger,18,FALSE,Shadab Jakati,10,Harbhajan Singh,103,TRUE,OFF_SPIN,27.201,,1,1,1,,-0.024,3.206,-0.138,0.37,43,23
2,1.19.6,6,Shadab Jakati,10,FALSE,Doug Bollinger,18,Harbhajan Singh,103,TRUE,OFF_SPIN,26.989,,1,1,1,,0.667,6.46,0.683,0.717,68,29
2,1.20.1,1,Shadab Jakati,10,FALSE,Doug Bollinger,18,Lasith Malinga,211,TRUE,FAST_SEAM,39.978,,1,1,1,,0.159,2.374,0.223,0.181,70,12
2,1.20.2,2,Doug Bollinger,18,FALSE,Shadab Jakati,10,Lasith Malinga,211,TRUE,FAST_SEAM,39.367,,1,1,1,,-0.224,5.297,-0.23,0.467,18,37
2,1.20.3,3,Shadab Jakati,10,FALSE,Doug Bollinger,18,Lasith Malinga,211,TRUE,FAST_SEAM,34.911,,0,0,0,,-0.267,5.986,-0.311,0.695,5,5
2,1.20.4,4,Shadab Jakati,10,FALSE,Doug Bollinger,18,Lasith Malinga,211,TRUE,FAST_SEAM,39.698,,1,1,1,,0.279,0.023,0.28,0.039,37,33
2,1.20.5,5,Doug Bollinger,18,FALSE,Shadab Jakati,10,Lasith Malinga,211,TRUE,FAST_SEAM,39.698,c Rohit Sharma b Lasith Malinga,0,0,0,,0.279,0.023,0.28,0.039,0,0
2,2.1.1,1,Richard Levi,266,TRUE,Sachin Tendulkar,97,Albie Morkel,26,FALSE,SEAM,26.989,,0,0,0,,0.662,6.349,0.679,0.921,5,5
2,2.1.2,2,Richard Levi,266,TRUE,Sachin Tendulkar,97,Albie Morkel,26,FALSE,SEAM,37.265,,0,0,0,,-0.448,7.975,-0.638,0.886,5,5
2,2.1.3,3,Richard Levi,266,TRUE,Sachin Tendulkar,97,Albie Morkel,26,FALSE,SEAM,37.265,,0,0,0,,-0.377,7.83,-0.414,0.763,36,29
2,2.1.4,4,Richard Levi,266,TRUE,Sachin Tendulkar,97,Albie Morkel,26,FALSE,SEAM,35.794,,0,0,0,,-0.45,11.134,-0.685,1.213,44,24
2,2.1.5,5,Richard Levi,266,TRUE,Sachin Tendulkar,97,Albie Morkel,26,FALSE,SEAM,36.965,,1,1,1,,-0.431,9.078,-0.543,0.756,36,61
2,2.1.6,6,Sachin Tendulkar,97,TRUE,Richard Levi,266,Albie Morkel,26,FALSE,SEAM,37.665,,0,0,0,,-0.541,6.05,-0.625,0.624,5,5
2,2.2.1,1,Richard Levi,266,TRUE,Sachin Tendulkar,97,Doug Bollinger,18,FALSE,SEAM,-1,,4,4,4,,NA,NA,NA,NA,8,28
2,2.2.2,2,Richard Levi,266,TRUE,Sachin Tendulkar,97,Doug Bollinger,18,FALSE,SEAM,-1,,0,0,0,,NA,NA,NA,NA,5,5
2,2.2.3,3,Richard Levi,266,TRUE,Sachin Tendulkar,97,Doug Bollinger,18,FALSE,SEAM,39.222,,0,0,0,,-0.162,5.559,-0.364,0.701,5,5
2,2.2.4,4,Richard Levi,266,TRUE,Sachin Tendulkar,97,Doug Bollinger,18,FALSE,SEAM,38.096,,4,4,4,,0.232,10.276,-0.453,1.129,94,47
2,2.2.5,5,Richard Levi,266,TRUE,Sachin Tendulkar,97,Doug Bollinger,18,FALSE,SEAM,37.953,,1,0,1,Wd,0.376,7.939,0.606,0.876,5,5
2,2.2.6,5,Richard Levi,266,TRUE,Sachin Tendulkar,97,Doug Bollinger,18,FALSE,SEAM,37.383,,1,1,1,,0.129,8.772,-0.069,0.894,84,40
2,2.2.7,6,Sachin Tendulkar,97,TRUE,Richard Levi,266,Doug Bollinger,18,FALSE,SEAM,37.6,,0,0,0,,-0.132,6.873,-0.389,0.494,5,5
2,2.3.1,1,Richard Levi,266,TRUE,Sachin Tendulkar,97,Albie Morkel,26,FALSE,SEAM,38.017,,1,1,1,,-0.253,10.177,-0.14,1.254,86,44
2,2.3.2,2,Sachin Tendulkar,97,TRUE,Richard Levi,266,Albie Morkel,26,FALSE,SEAM,36.107,,1,0,1,Wd,-0.609,8.08,-1.08,0.92,5,5
2,2.3.3,2,Sachin Tendulkar,97,TRUE,Richard Levi,266,Albie Morkel,26,FALSE,SEAM,36.705,,4,4,4,,-0.434,8.249,-0.585,0.793,7,46
2,2.3.4,3,Sachin Tendulkar,97,TRUE,Richard Levi,266,Albie Morkel,26,FALSE,SEAM,36.566,,0,0,0,,-0.208,8.177,-0.344,1.142,5,5
2,2.3.5,4,Sachin Tendulkar,97,TRUE,Richard Levi,266,Albie Morkel,26,FALSE,SEAM,35.599,,6,6,6,,-0.549,7.053,-0.735,0.787,29,89
